ticket_id,customer,priority,status,hours
000013483,Nakatomi Development,low,open,2.5
000013484,Prestige Worldwide Entertainment,high,pending,39.0
000013485,Tyrell Biotech,low,closed,-2
000013486,Soylent Nutrition,low,open,10.0
000013487,Kord Industries International,low,in_progress,37.5
000013488,Acme Manufacturing,high,closed,18.5
000013489,Queen Consolidated Energy,medium,pending,1.5
000013490,Dunder Mifflin Logistics,low,open,27.5
000013491,Lexington Technologies,medium,open,35.0
000013492,Black Mesa Research,low,open,16.5
000013493,Gringotts Banking,high,in_progress,32.5
000013494,Wayne Enterprises International,medium,in_progress,11.5
000013495,Umbrella Health,high,pending,1.0
000013496,Vehement Holdings,high,in_progress,39.5
000013497,Vandelay Textiles,medium,in_progress,7.0
000013498,Wayne Financial,high,open,5.0
000013499,Acme,low,closed,9.0
000013500,,high,in_progress,29.5
000013501,Weyland Aerospace,low,pending,27.0
000013502,Gringotts Banking,high,open,35.5
,Aperture Science,high,closed,9.0
000013504,Monarch Technology,low,open,15.0
000013505,,high,closed,32.0
000013506,Hooli Software,medium,in_progress,38.5
000013507,Vehement Capital,medium,in_progress,26.5
000013508,Sterling Cooper,low,closed,26.0
000013509,Tyrell Industries,low,open,34.5
000013510,Duff Brewing,high,open,8.5
12345,Wayne Enterprises,high,in_progress,23.0
000013512,Globex Corporation International,medium,closed,35.0
ABC1,Oceanic Travel,urgent,pending,-2
000013514,Globex,high,in_progress,9.0
000013515,Wonka Foods International,medium,open,29.5
000013516,Massive Dynamic Labs,low,closed,19.5
000013517,Gekko & Co,high,closed,23.5
000013518,Kord Financial,low,in_progress,25.0
000013519,,low,open,37.0
000013520,Initech,low,in_progress,37.5
000013521,Kord Financial,low,open,12.0
ABC1,Sterling Cooper,urgent,pending,-2
ABC1,Monarch Global,urgent,pending,-2
000013524,Hooli,high,closed,4.5
000013525,Roxxon Energy,high,in_progress,13.5
000013526,Prestige Worldwide,high,open,17.0
000013527,Dunder Mifflin Consulting,low,closed,30.0
000013528,Black Mesa,high,open,0.5
000013529,Hooli,low,in_progress,23.0
000013530,Dunder Mifflin Logistics,low,closed,14.5
000013531,Grayson Financial,medium,pending,22.0
000013532,Vandelay Imports,low,closed,6.5
ABC1,Grayson Holdings,urgent,pending,-2
000013534,Pied Piper Networks,medium,open,3.0
ABC1,Acme Global,urgent,pending,-2
000013536,Monarch Industries,low,closed,37.0
ABC1,Stark Manufacturing,urgent,pending,-2
000013538,Stark Energy,low,closed,36.5
000013539,Umbrella Health,low,open,37.5
000013540,Kord Financial,high,in_progress,17.5
000013541,Kord Financial,low,in_progress,12.0
000013542,Massive Dynamic International,low,closed,21.5
000013543,Cyberdyne Industries,medium,open,11.0
000013544,Wonka Chocolate,high,closed,10.5
000013545,Wayne Technologies,high,open,22.0
000013546,Acme Logistics,low,in_progress,1.25
000013547,Vandelay Textiles,high,pending,33.5
000013548,Black Mesa Research,medium,open,33.0
000013549,Wonka Foods International,low,open,16.5
ABC1,Prestige Worldwide,high,closed,29.5
000013551,Acme Global,medium,in_progress,11.5
000013552,Cyberdyne Systems,medium,in_progress,11.5
000013553,Duff Beverages,high,in_progress,36.5
ABC1,Acme,urgent,pending,-2
000013555,Stark Industries International,low,open,28.0
ABC1,Black Mesa,high,open,30.5
000013557,Oscorp,medium,closed,5.5
000013558,Prestige Worldwide Entertainment,low,closed,3.0
000013559,Vandelay Trading,low,pending,10.5
000013560,Stark Industries,high,open,41
000013561,Stark Industries,high,open,19.0
000013562,Roxxon,high,open,34.0
000013563,Acme Manufacturing,low,closed,15.5
000013564,Monarch Solutions,high,in_progress,38.0
000013565,,medium,open,5.0
000013566,Grayson Industries,high,in_progress,33.0
000013567,Globex Solutions,high,closed,29.5
000013568,Oceanic Airlines,medium,open,1.25
000013569,Vehement Technologies,low,in_progress,37.5
000013570,Monarch Technology,high,in_progress,1.25
000013571,Tyrell Biotech,medium,in_progress,2.0
000013572,Massive Dynamic Analytics,high,closed,9.5
000013573,Duff Brewing,low,in_progress,20.5
000013574,Monarch Solutions,low,open,29.0
000013575,Globex Manufacturing,medium,in_progress,21.0
000013576,Roxxon,high,closed,16.0
000013577,Oceanic Logistics,high,open,13.0
000013578,Oceanic Airlines,low,closed,35.5
000013579,Gekko Investments,medium,open,0.5
000013580,Lexington Labs,high,open,28.0
000013581,Acme,urgent,in_progress,28.5
000013582,Kord Enterprises,low,closed,38.5
000013583,Stark Energy,medium,in_progress,25.0
000013584,Massive Dynamic International,high,closed,8.5
000013585,Weyland-Yutani Logistics,medium,closed,31.5
000013586,Aperture Robotics,low,in_progress,35.0
000013587,Vandelay Textiles,urgent,in_progress,14.0
ABC1,Wayne Construction,urgent,pending,-2
000013589,Cyberdyne Industries,medium,open,1.25
000013590,Wonka Confectionery,medium,in_progress,12.5
ABC1,Massive Dynamic International,urgent,pending,-2
000013592,Grayson Holdings,medium,in_progress,7.0
000013593,Stark Industries,medium,open,40.0
000013594,Cyberdyne Robotics,medium,open,38.0
000013595,Hooli Communications,high,open,15.0
000013596,Queen Consolidated Energy,high,closed,4.0
000013597,Umbrella,low,closed,17.0
000013598,Oceanic Travel,low,closed,10.0
000013599,Tyrell Robotics,medium,open,38.0
000013600,Queen Consolidated Energy,high,in_progress,18.5
000013601,Oscorp Medical,low,in_progress,37.0
000013602,Queen Consolidated Technologies,urgent,closed,12.0
000013603,Tyrell Corporation International,high,open,10.0
000013604,Nakatomi Holdings,medium,in_progress,38.5
000013605,Gekko Investments,low,open,12.0
000013606,Tyrell Robotics,high,in_progress,23.5
000013607,Aperture Systems,low,open,11.5
000013608,Acme Global,low,closed,22.5
ABC1,Weyland Aerospace,urgent,pending,-2
000013610,Prestige Worldwide Entertainment,medium,open,3.0
000013611,Tyrell Corporation International,medium,open,32.0
000013612,Stark Manufacturing,low,closed,7.0
000013613,Initech Digital,medium,closed,18.0
000013614,Gekko Investments,high,open,38.0
000013615,Massive Dynamics,high,closed,1.0
000013616,Umbrella Pharmaceuticals,medium,closed,38.0
000013617,Umbrella Research,high,closed,19.5
ABC1,Lexington Technologies,urgent,pending,-2
000013619,Nakatomi Security,low,open,32.5
000013620,Umbrella Global,low,open,-2
ABC1,LexCorp Technologies,urgent,pending,-2
000013622,,high,open,1.0
ABC1,Wonka Industries,urgent,pending,-2
000013624,Tyrell Industries,high,open,34.0
000013625,Roxxon,medium,in_progress,3.0
000013626,,low,in_progress,6.5
000013627,Stark Energy,high,closed,3.5
000013628,Black Mesa Technologies,high,open,23.0
000013629,LexCorp,high,closed,2.5
000013630,Black Mesa Security,medium,open,22.5
000013631,Cyberdyne Industries,high,in_progress,1.25
000013632,Duff Brewing,medium,open,11.5
000013633,,medium,closed,26.0
000013634,Queen Industries,medium,closed,0.0
000013635,Vandelay Imports,low,closed,9.0
000013636,Nakatomi Corporation,medium,in_progress,36.5
000013637,Pied Piper,low,in_progress,11.0
000013638,Globex Corporation International,low,open,1.5
000013639,Monarch Financial,low,open,9.5
000013640,Stark Industries,medium,in_progress,33.0
ABC1,Tyrell Biotech,urgent,pending,-2
000013642,,medium,open,15.5
000013643,Acme Manufacturing,medium,pending,28.5
000013644,Roxxon Industries,medium,in_progress,17.0
000013645,,medium,closed,32.0
000013646,Globex Manufacturing,medium,open,30.5
000013647,Pied Piper Technologies,low,open,14.0
000013648,Stark Manufacturing,medium,open,24.0
000013649,Lexington Labs,low,closed,11.0
000013650,Tyrell Corporation,low,open,33.5
000013651,Weyland-Yutani,high,closed,0.5
000013652,Pied Piper,low,open,37.5
000013653,Soylent Corp,medium,in_progress,32.0
123,Black Mesa Security,high,in_progress,18.5
000013655,Acme Technologies,medium,in_progress,15.0
000013656,Black Mesa Security,low,in_progress,16.5
000013657,Stark Logistics,high,in_progress,30.0
000013658,Oceanic Shipping,urgent,closed,5.0
000013659,LexCorp Financial,medium,closed,16.5
000013660,Tyrell Industries,low,open,34.0
000013661,Tyrell Research,medium,closed,24.5
000013662,Oscorp Medical,medium,in_progress,-2
000013663,Queen Consolidated Energy,low,in_progress,14.0
000013664,Dunder Mifflin,medium,open,19.0
123,Umbrella Research,high,closed,3.5
000013666,Monarch Research,medium,closed,0.0
000013667,Kord Financial,high,closed,17.0
000013668,Prestige Worldwide Media,medium,in_progress,36.0
000013669,Massive Dynamic Analytics,medium,closed,27.0
000013670,Monarch Solutions,low,open,18.5
000013671,,high,closed,8.5
000013672,Oceanic Travel,low,in_progress,5.5
000013673,Monarch Technology,medium,open,37.5
000013674,Stark Manufacturing,low,open,6.0
123,Pied Piper,medium,open,11.5
000013676,Acme Logistics,low,open,33.0
000013677,Tyrell Research,low,in_progress,38.0
000013678,Gekko Investments,medium,closed,32.5
000013679,Hooli Communications,low,in_progress,15.0
000013680,Lexington Labs,low,open,29.0
000013681,Black Mesa Security,low,in_progress,13.5
000013682,Monarch Solutions,high,closed,29.5
000013683,Weyland Aerospace,high,in_progress,23.0
000013684,Roxxon Pharmaceuticals,low,closed,34.0
000013685,Grayson Technologies,medium,closed,39.5
000013686,Cyberdyne Industries,medium,closed,6.5
000013687,Grayson Technologies,medium,open,18.0
000013688,Black Mesa Security,low,closed,15.0
000013689,LexCorp Technologies,high,pending,35.5
000013690,Umbrella Medical,medium,in_progress,7.5
000013691,Tyrell Research,medium,in_progress,9.5
000013692,Massive Dynamic,high,in_progress,24.0
000013693,Grayson Technologies,medium,closed,31.0
000013694,Massive Dynamic,low,closed,22.5
000013695,Queen Consolidated Technologies,high,open,27.0
000013696,Weyland-Yutani Logistics,high,closed,21.0
000013697,Globex,high,closed,11.5
000013698,Grayson Holdings,medium,open,30.5
123,Acme Manufacturing,medium,closed,32.0
000013700,Hooli Software,high,open,20.0
000013701,Dunder Mifflin,urgent,open,17.5
000013702,Initech Systems,medium,closed,23.0
000013703,Aperture Science,high,open,7.5
000013704,Globex Solutions,high,closed,1.0
000013705,Black Mesa Research,medium,in_progress,15.5
000013706,Roxxon Energy,medium,open,9.5
000013707,Roxxon,low,closed,22.0
000013708,Globex Corporation International,high,open,40.0
000013709,Hooli Communications,medium,open,25.0
000013710,Soylent Foods,high,in_progress,13.5
000013711,Initech Digital,urgent,closed,12.5
000013712,Acme Technologies,medium,open,23.5
000013713,Black Mesa Security,medium,open,36.5
000013714,,medium,in_progress,18.5
000013715,Vandelay Imports,low,open,5.0
000013716,Dunder Mifflin Paper,low,in_progress,9.5
000013717,Tyrell Corporation,high,open,7.5
000013718,Oceanic Airlines,low,in_progress,31.0
000013719,Grayson Financial,low,open,28.5
000013720,Massive Dynamic International,high,in_progress,6.0
000013721,Massive Dynamic Security,high,closed,0.5
000013722,Acme Technologies,medium,closed,32.5
000013723,Tyrell Research,low,open,5.5
000013724,Hooli,high,in_progress,13.5
000013725,Wayne Enterprises International,low,in_progress,11.5
000013726,Oceanic Travel,high,in_progress,2.5
000013727,,low,closed,19.5
000013728,Queen Industries,medium,closed,39.5
000013729,Gekko Capital,medium,closed,15.5
000013730,Wonka Confectionery,low,in_progress,20.0
000013731,Oscorp Medical,low,closed,33.0
000013732,Weyland-Yutani Logistics,low,in_progress,abc
000013733,Hooli Ventures,low,open,13.0
ABC1,Roxxon Energy,low,open,0.5
000013735,Stark Industries International,medium,open,7.0
000013736,Vehement Technologies,medium,closed,23.0
000013737,Massive Dynamic,medium,open,40.0
000013738,Soylent Nutrition,high,closed,5.5
000013739,Kord Financial,medium,open,18.5
000013740,Oceanic Shipping,medium,closed,0.0
000013741,Weyland-Yutani,low,open,32.0
000013742,Globex Solutions,high,closed,-2
000013743,Monarch Financial,high,in_progress,30.5
000013744,Roxxon Industries,high,closed,25.5
000013745,Stark Defense,low,closed,21.5
000013746,Nakatomi Corporation,medium,closed,37.0
000013747,Globex,medium,open,28.0
000013748,,medium,closed,24.5
000013749,Weyland Aerospace,low,closed,12.0
000013750,Kord Industries International,high,in_progress,4.5
000013751,Cyberdyne Systems,low,open,10.5
000013752,Wayne Enterprises,low,open,28.5
000013753,Wonka Industries,medium,closed,8.5
000013754,Cyberdyne Global,medium,closed,34.5
000013755,Tyrell Research,low,open,8.0
000013756,Gringotts Financial,high,closed,11.0
000013757,,medium,closed,40.0
000013758,Acme Manufacturing,low,pending,18.0
000013759,Tyrell Corporation International,high,open,12.5
000013760,Gekko & Co,medium,open,40.0
000013761,Oceanic Travel,high,in_progress,32.0
000013762,Acme Global,high,in_progress,4.5
000013763,Kord Financial,low,in_progress,33.5
000013764,Umbrella Health,medium,in_progress,19.5
000013765,Dunder Mifflin Logistics,high,closed,1.25
000013766,Dunder Mifflin Paper,low,open,38.5
000013767,Duff Beverages,low,open,32.5
000013768,Wayne Construction,urgent,in_progress,34.5
000013769,Weyland Aerospace,low,closed,39.0
000013770,Wayne Medical,medium,closed,19.5
000013771,Grayson Holdings,low,in_progress,18.5
000013772,Monarch Technology,medium,in_progress,27.5
000013773,Acme Global,low,open,6.0
ABC1,Oscorp,urgent,pending,-2
000013775,Queen Consolidated Technologies,urgent,closed,37.0
000013776,Wayne Enterprises International,low,open,12.5
000013777,Massive Dynamic International,high,closed,24.5
000013778,,low,open,9.0
000013779,Dunder Mifflin,low,open,37.0
000013780,Tyrell Industries,low,closed,16.5
000013781,Hooli Communications,medium,closed,1.0
000013782,Gringotts Banking,medium,in_progress,6.5
000013783,Weyland-Yutani,urgent,open,10.0
000013784,Monarch Technology,low,open,32.5
000013785,Aperture Labs,medium,pending,14.0
000013786,Wayne Construction,high,closed,17.5
000013787,Stark Defense,high,open,28.0
000013788,Wayne Medical,high,open,0.0
000013789,Weyland-Yutani Logistics,high,pending,32.0
000013790,Hooli Media,high,open,23.5
000013791,Oscorp,medium,closed,22.5
000013792,Nakatomi Corporation,medium,open,35.5
000013793,Hooli Ventures,low,open,27.5
000013794,Wonka Chocolate,medium,pending,19.0
000013795,Monarch Industries,low,in_progress,8.0
000013796,Wonka Confectionery,medium,open,6.0
000013797,Duff Distribution,low,closed,18.0
000013798,Dunder Mifflin,high,in_progress,0.5
000013799,Umbrella Pharmaceuticals,low,open,33.0
000013800,Roxxon Energy,high,in_progress,0.5
000013801,Stark Manufacturing,low,open,29.5
000013802,Hooli Software,high,open,39.0
000013803,Massive Dynamic Analytics,high,in_progress,37.5
000013804,Initech Global,high,open,14.0
000013805,Monarch Global,medium,pending,33.0
000013806,LexCorp,medium,closed,16.5
000013807,Cyberdyne Industries,medium,closed,4.0
000013808,Monarch Financial,medium,closed,3.0
000013809,Roxxon Industries,medium,closed,31.5
000013810,Kord Industries International,high,closed,7.5
000013811,Grayson Financial,low,open,12.5
000013812,Umbrella Research,low,in_progress,33.0
000013813,Tyrell Research,low,open,21.5
000013814,Hooli Communications,high,open,23.5
000013815,Monarch Research,high,in_progress,35.5
000013816,Pied Piper,high,in_progress,5.5
000013817,Aperture Science,urgent,closed,12.5
000013818,Gringotts,high,closed,7.0
000013819,Massive Dynamic Security,medium,closed,23.5
000013820,Dunder Mifflin,high,closed,36.5
000013821,Cyberdyne Systems,low,open,6.0
000013822,Black Mesa Research,high,closed,11.5
000013823,Massive Dynamic International,low,in_progress,24.0
000013824,Vehement Holdings,medium,open,14.0
000013825,Sterling Cooper Advertising,medium,open,2.5
ABC1,Grayson Financial,urgent,pending,-2
000013827,,high,open,11.0
000013828,Wonka Foods International,high,in_progress,12.0
000013829,Stark Industries International,low,pending,29.5
000013830,Soylent Corp,medium,open,36.5
000013831,Vandelay Imports,high,closed,9.0
000013832,Massive Dynamics,low,closed,36.0
000013833,Pied Piper Software,low,closed,27.0
000013834,Globex,urgent,in_progress,35.0
12345,Wonka Foods International,low,closed,8.5
000013836,Umbrella Research,medium,in_progress,0.5
000013837,Initech Global,medium,open,1.0
000013838,Monarch Financial,high,open,30.0
000013839,Stark Defense,high,open,32.0
000013840,Pied Piper Networks,low,open,25.5
000013841,Queen Consolidated,high,closed,33.0
ABC1,Wonka Foods International,urgent,pending,-2
000013843,Lexington Labs,high,closed,8.5
000013844,Black Mesa,high,open,27.0
000013845,Dunder Mifflin Paper,medium,in_progress,39.0
000013846,Wonka Industries,low,closed,28.5
000013847,Tyrell Industries,high,in_progress,41
000013848,Umbrella Global,medium,in_progress,31.0
123,Massive Dynamic International,medium,closed,2.0
000013850,Tyrell Research,high,open,17.0
000013851,Weyland-Yutani,low,open,39.5
000013852,Grayson Industries,low,open,13.5
000013853,Gringotts Banking,high,closed,2.0
000013854,,high,closed,16.5
000013855,Sterling Cooper Partners,low,open,32.5
000013856,Kord Industries International,low,open,17.5
000013857,Oceanic Shipping,low,closed,41
000013858,Aperture Robotics,high,closed,22.0
ABC1,Grayson Financial,urgent,pending,-2
000013860,Kord Industries International,high,closed,33.0
000013861,Hooli Cloud,low,in_progress,31.5
000013862,Hooli Cloud,high,in_progress,19.0
000013863,Cyberdyne Research,medium,in_progress,9.5
000013864,,high,closed,16.0
000013865,Initech,medium,closed,17.5
000013866,Nakatomi Corporation,high,in_progress,31.0
000013867,Grayson Holdings,medium,in_progress,34.5
000013868,Tyrell Research,low,closed,27.5
000013869,Lexington Labs,medium,closed,1.5
000013870,,high,open,6.0
000013871,Stark Manufacturing,high,open,35.0
000013872,,low,closed,25.0
000013873,Wayne Enterprises,high,closed,39.0
000013874,Massive Dynamics,medium,in_progress,11.5
ABC1,Massive Dynamic International,urgent,pending,-2
000013876,Massive Dynamic,urgent,open,4.0
000013877,Hooli,urgent,open,17.5
000013878,Cyberdyne Global,medium,in_progress,19.0
000013879,Vehement Holdings,urgent,in_progress,24.5
ABC1,Globex Corporation International,urgent,pending,-2
000013881,Acme Logistics,medium,closed,8.5
000013882,Nakatomi Holdings,low,in_progress,35.5
000013883,Vandelay Industries,medium,open,19.5
000013884,Grayson Industries,low,open,28.0
000013885,Hooli Communications,high,closed,30.0
000013886,,high,closed,30.5
000013887,Kord Industries,high,open,16.0
000013888,Nakatomi Corporation,low,pending,1.5
000013889,LexCorp,low,closed,24.0
000013890,Stark Technologies,high,open,31.5
000013891,,low,in_progress,18.5
000013892,Pied Piper Technologies,high,closed,9.0
000013893,Gringotts,medium,in_progress,19.0
000013894,Acme Global,low,open,8.0
000013895,Wonka Foods International,low,closed,18.5
000013896,Wonka Industries,urgent,in_progress,36.5
000013897,Initech Consulting,low,closed,14.0
000013898,Roxxon Pharmaceuticals,medium,closed,26.0
000013899,Sterling Cooper Media,high,closed,5.0
000013900,Oceanic Airlines,low,open,2.5
000013901,LexCorp Financial,medium,closed,22.5
000013902,Duff Beverages,high,closed,38.0
000013903,Massive Dynamic Security,medium,closed,26.5
000013904,Initech Digital,medium,closed,25.0
000013905,Acme Manufacturing,high,in_progress,5.5
000013906,Dunder Mifflin Consulting,low,closed,37.0
000013907,Cyberdyne Robotics,low,open,10.5
000013908,Grayson Industries,low,open,27.0
000013909,Acme Manufacturing,high,closed,12.5
000013910,Wonka Confectionery,high,closed,8.5
000013911,Monarch Research,urgent,open,1.0
000013912,Oscorp Industries,medium,in_progress,2.5
000013913,Black Mesa Technologies,high,open,39.5
000013914,Oscorp Industries,medium,closed,4.5
000013915,Monarch Research,high,open,20.5
000013916,Black Mesa,high,open,30.5
000013917,Weyland Industries,high,closed,36.5
000013918,Vandelay Industries,medium,closed,34.0
000013919,Acme Manufacturing,low,open,34.5
ABC1,Pied Piper Software,low,in_progress,21.0
000013921,Stark Manufacturing,medium,open,13.0
000013922,Wayne Construction,low,open,38.5
000013923,Acme Logistics,high,open,2.5
000013924,Massive Dynamic International,medium,in_progress,20.5
000013925,Wonka Foods,urgent,open,6.0
000013926,Globex Corporation International,medium,in_progress,39.0
000013927,Umbrella Research,high,open,17.0
000013928,Cyberdyne Research,urgent,closed,25.0
000013929,Sterling Cooper Media,medium,open,7.5
000013930,Pied Piper,high,closed,0.0
000013931,Grayson Financial,low,in_progress,15.5
000013932,Sterling Cooper Advertising,low,pending,12.5
12345,Hooli Communications,medium,in_progress,39.5
000013934,Oscorp,high,closed,21.5
000013935,Kord Industries International,urgent,open,6.0
000013936,Tyrell Robotics,high,closed,11.0
000013937,Cyberdyne Industries,medium,open,30.5
000013938,Roxxon,urgent,open,34.5
000013939,Weyland Industries,medium,closed,40.0
000013940,Hooli Software,medium,open,5.5
ABC1,Pied Piper,low,open,12.5
000013942,Acme Manufacturing,high,in_progress,24.0
000013943,Grayson Holdings,low,in_progress,7.0
000013944,Wayne Technologies,low,open,21.0
000013945,Wayne Construction,medium,open,24.5
ABC1,Vandelay Trading,urgent,pending,-2
000013947,Nakatomi Security,high,in_progress,abc
000013948,Vandelay Textiles,medium,open,39.5
000013949,Prestige Worldwide,low,closed,18.5
000013950,Black Mesa Research,high,open,23.5
000013951,Kord Enterprises,medium,in_progress,17.5
,Wonka Foods International,medium,open,32.0
000013953,Dunder Mifflin Logistics,medium,closed,34.0
000013954,Oscorp Research,medium,in_progress,1.25
000013955,Wayne Technologies,low,open,12.5
000013956,Nakatomi Security,high,closed,39.0
,Weyland-Yutani Logistics,low,closed,13.0
000013958,Umbrella Health,high,closed,33.5
000013959,Grayson Technologies,medium,closed,25.5
000013960,Dunder Mifflin,low,in_progress,25.5
000013961,Pied Piper Networks,medium,open,13.0
000013962,Tyrell Biotech,medium,closed,31.0
000013963,,low,open,18.0
000013964,Pied Piper Software,high,in_progress,12.0
000013965,Queen Industries,high,closed,10.0
000013966,Oceanic Logistics,high,in_progress,9.5
000013967,Wayne Enterprises International,high,open,22.0
000013968,Umbrella Research,high,in_progress,24.0
000013969,Soylent Corp,urgent,in_progress,29.5
000013970,Massive Dynamic Analytics,low,closed,17.5
000013971,Weyland Industries,low,closed,31.5
000013972,Monarch Industries,high,in_progress,9.5
000013973,Wonka Confectionery,low,open,20.5
000013974,Massive Dynamic Security,high,in_progress,19.5
000013975,Grayson Technologies,high,open,39.5
000013976,Lexington Technologies,high,open,27.0
000013977,Kord Industries,low,in_progress,41
000013978,Gringotts Banking,high,in_progress,32.0
000013979,Gringotts Banking,medium,closed,16.0
000013980,Globex International,high,in_progress,0.5
000013981,Roxxon,high,in_progress,34.5
000013982,Kord Financial,medium,in_progress,11.5
000013983,Gringotts Financial,high,open,40.0
000013984,Oceanic Shipping,medium,closed,41
000013985,Roxxon,high,in_progress,22.0
000013986,Roxxon,high,in_progress,37.5
000013987,Queen Industries,medium,closed,19.5
000013988,Gringotts Banking,low,in_progress,6.0
ABC1,Nakatomi Development,urgent,pending,-2
000013990,Acme Manufacturing,medium,in_progress,0.0
000013991,Aperture Systems,low,in_progress,37.5
000013992,Gekko & Co,medium,in_progress,9.0
000013993,Kord Industries International,low,in_progress,33.0
000013994,Initech Consulting,high,open,28.0
000013995,Vehement Technologies,low,closed,23.0
000013996,Nakatomi Corporation,low,in_progress,38.5
000013997,Wonka Chocolate,low,open,30.5
000013998,Soylent Foods,medium,closed,27.0
000013999,Queen Industries,medium,closed,7.5
000014000,Sterling Cooper Media,medium,open,19.0
000014001,Massive Dynamics,low,closed,7.5
000014002,Massive Dynamics,medium,open,24.0
000014003,Vandelay Imports,low,in_progress,8.5
000014004,,medium,in_progress,7.5
000014005,Wonka Foods International,high,in_progress,21.0
000014006,Stark Energy,urgent,open,16.5
000014007,Hooli,medium,closed,1.25
ABC1,Gekko Investments,urgent,pending,-2
000014009,Pied Piper Networks,medium,closed,10.0
000014010,Hooli Ventures,high,closed,30.5
000014011,Initech Systems,medium,in_progress,37.0
000014012,Wonka Confectionery,medium,in_progress,20.0
000014013,Wonka Confectionery,low,open,2.0
000014014,Nakatomi Development,high,closed,11.0
000014015,Initech Global,low,open,38.0
000014016,Tyrell Corporation International,medium,closed,15.0
000014017,Roxxon Pharmaceuticals,high,in_progress,15.0
000014018,Umbrella Medical,high,open,9.0
000014019,Acme,high,open,28.0
000014020,,medium,closed,27.5
000014021,Stark Defense,high,pending,25.0
000014022,Dunder Mifflin Logistics,urgent,closed,30.0
000014023,Wayne Technologies,low,closed,18.0
000014024,Soylent Corp,low,in_progress,1.0
000014025,Lexington Technologies,low,in_progress,27.0
000014026,Soylent Corp,low,closed,40.0
000014027,Wonka Chocolate,high,closed,21.0
000014028,Globex Manufacturing,low,closed,14.0
000014029,Monarch Solutions,high,in_progress,35.0
000014030,Kord Industries International,medium,open,11.5
000014031,Gringotts Banking,medium,in_progress,7.5
000014032,Massive Dynamic Analytics,medium,closed,3.5
000014033,Oceanic Travel,low,open,41
000014034,Vandelay Textiles,low,open,23.5
ABC1,Weyland-Yutani,urgent,pending,-2
000014036,Tyrell Corporation International,medium,closed,21.5
000014037,Wayne Enterprises,high,pending,3.0
000014038,Globex Manufacturing,low,in_progress,30.0
000014039,Oscorp,high,open,20.5
000014040,Hooli Communications,medium,open,6.0
000014041,Aperture Robotics,high,closed,11.5
000014042,Globex Manufacturing,high,open,8.5
000014043,Massive Dynamic International,high,in_progress,11.5
000014044,,high,open,7.0
000014045,Sterling Cooper Partners,high,open,38.0
000014046,Gekko & Co,low,closed,39.5
000014047,Roxxon,medium,open,9.0
000014048,Weyland Industries,medium,closed,3.5
000014049,Grayson Financial,high,closed,1.5
000014050,Duff Beverages,low,in_progress,13.5
000014051,Kord Financial,medium,closed,0.5
000014052,Massive Dynamic International,low,closed,0.5
000014053,Nakatomi Security,high,open,26.5
000014054,Sterling Cooper Advertising,low,open,34.5
000014055,Hooli Cloud,high,closed,1.0
000014056,Vehement Capital,high,closed,17.5
000014057,Wayne Enterprises,medium,open,41
000014058,Dunder Mifflin,medium,open,9.0
000014059,Stark Energy,low,closed,22.5
ABC1,Vandelay Trading,high,in_progress,5.0
000014061,Aperture Labs,medium,in_progress,6.5
000014062,Grayson Financial,urgent,open,24.5
000014063,Pied Piper Technologies,medium,in_progress,11.0
000014064,Stark Industries International,low,in_progress,39.0
000014065,Nakatomi Development,high,closed,26.0
000014066,Tyrell Robotics,high,pending,20.5
000014067,Wayne Construction,medium,open,38.5
000014068,Aperture Labs,high,closed,31.0
000014069,Umbrella Medical,medium,in_progress,6.5
000014070,Kord Enterprises,urgent,in_progress,16.0
000014071,Acme Manufacturing,high,open,0.0
000014072,Hooli Cloud,medium,closed,29.0
000014073,Nakatomi Development,medium,closed,38.0
000014074,Prestige Worldwide,high,open,14.5
000014075,Prestige Worldwide Entertainment,urgent,closed,24.5
000014076,Hooli,high,in_progress,9.5
000014077,Umbrella,low,open,32.0
000014078,Tyrell Robotics,high,open,2.0
000014079,Kord Industries International,high,in_progress,34.5
,Pied Piper Technologies,medium,in_progress,3.5
000014081,Tyrell Biotech,urgent,in_progress,17.0
000014082,Queen Consolidated Labs,medium,closed,14.5
000014083,Wayne Financial,medium,closed,30.0
,Duff Brewing,high,in_progress,21.0
000014085,Stark Manufacturing,medium,pending,8.0
000014086,Roxxon Industries,high,open,4.5
000014087,Pied Piper Software,low,closed,27.5
000014088,Initech,low,open,1.25
000014089,Tyrell Research,high,open,19.5
000014090,Wonka Foods International,low,open,11.0
000014091,Oscorp Research,medium,in_progress,12.0
000014092,Cyberdyne Robotics,urgent,open,22.5
000014093,Oscorp,high,open,31.5
000014094,Massive Dynamic Analytics,medium,in_progress,4.5
000014095,Oceanic Airlines,low,closed,30.0
000014096,Weyland-Yutani,low,open,10.5
000014097,Duff Distribution,high,open,29.0
000014098,Duff Distribution,high,open,13.0
000014099,Kord Industries International,medium,open,22.0
000014100,Oceanic Travel,high,closed,2.5
000014101,Black Mesa Security,medium,closed,30.0
,Tyrell Biotech,high,in_progress,34.0
000014103,Vehement Technologies,low,open,3.0
000014104,Hooli,medium,in_progress,36.5
000014105,Duff Distribution,high,in_progress,29.5
000014106,Tyrell Corporation,medium,open,23.5
000014107,Cyberdyne Research,medium,closed,37.5
000014108,Tyrell Robotics,medium,in_progress,15.5
000014109,Stark Defense,medium,pending,25.0
ABC1,Oscorp Medical,urgent,pending,-2
000014111,Black Mesa Security,low,open,35.0
