ticket_id,customer,priority,status,hours
000189867,Tyrell Industries,high,in_progress,0.0
000189868,Initech Global,low,in_progress,0.5
000189869,Vehement Technologies,low,open,17.0
000189870,Oscorp,high,open,abc
000189871,Globex International,low,open,36.5
000189872,Initech Digital,urgent,closed,21.5
000189873,LexCorp Financial,low,in_progress,15.5
000189874,Monarch Global,medium,in_progress,38.0
000189875,Black Mesa,medium,in_progress,30.5
000189876,Queen Consolidated Technologies,medium,open,20.0
000189877,Aperture Systems,medium,in_progress,11.5
000189878,Weyland-Yutani Logistics,low,in_progress,3.0
000189879,Grayson Financial,medium,closed,27.0
000189880,Queen Industries,urgent,in_progress,32.5
000189881,Massive Dynamics,high,in_progress,32.5
000189882,Black Mesa Security,low,closed,9.5
000189883,Vehement Capital,low,in_progress,14.0
000189884,Wonka Foods International,high,closed,19.0
000189885,Tyrell Biotech,high,open,12.5
000189886,Stark Industries,medium,open,15.5
000189887,,medium,closed,1.5
000189888,Oscorp Research,low,open,0.5
000189889,Tyrell Research,high,in_progress,35.0
000189890,Nakatomi Security,medium,pending,10.5
000189891,Hooli,high,closed,13.5
000189892,,high,open,3.0
000189893,Umbrella Pharmaceuticals,high,in_progress,19.5
000189894,Hooli Ventures,medium,closed,5.0
000189895,Sterling Cooper Media,medium,closed,22.0
000189896,Vehement Capital,medium,closed,37.5
000189897,Duff Brewing,low,in_progress,3.0
000189898,Dunder Mifflin Paper,medium,open,36.0
000189899,Vehement Holdings,high,in_progress,33.0
000189900,Wayne Technologies,medium,closed,31.0
000189901,Aperture Robotics,low,open,29.5
000189902,Nakatomi Development,low,in_progress,4.5
000189903,Massive Dynamic Security,low,closed,21.0
000189904,Globex Corporation International,high,closed,12.0
000189905,Hooli Cloud,low,closed,8.5
000189906,Tyrell Robotics,medium,closed,24.5
000189907,Acme,medium,open,16.0
000189908,Umbrella Research,medium,in_progress,38.5
000189909,Vehement Technologies,low,open,13.5
000189910,Weyland Industries,low,in_progress,28.0
000189911,Massive Dynamics,low,in_progress,19.5
000189912,Oceanic Airlines,high,pending,18.0
000189913,Stark Manufacturing,high,in_progress,26.0
ABC1,Monarch Solutions,urgent,pending,-2
ABC1,Weyland-Yutani Logistics,urgent,pending,-2
000189916,Lexington Technologies,urgent,closed,9.5
000189917,Aperture Systems,urgent,closed,10.5
000189918,Umbrella,low,open,17.0
000189919,Weyland Aerospace,urgent,closed,36.0
000189920,Initech Global,medium,closed,18.0
000189921,Umbrella Medical,medium,closed,0.5
000189922,Monarch Global,low,in_progress,12.5
000189923,Vandelay Textiles,high,closed,22.0
000189924,Soylent Nutrition,low,open,0.0
000189925,Gringotts Banking,medium,in_progress,37.5
000189926,Wayne Construction,high,in_progress,7.5
ABC1,Oscorp Medical,urgent,pending,-2
000189928,Massive Dynamic,medium,open,7.0
000189929,Gekko Investments,medium,open,23.5
000189930,Wayne Enterprises International,low,in_progress,5.5
000189931,Nakatomi Development,medium,in_progress,28.0
000189932,Sterling Cooper,low,closed,18.5
123,Monarch Technology,low,open,34.0
000189934,Wonka Confectionery,medium,in_progress,11.0
000189935,Massive Dynamics,high,closed,11.0
000189936,Prestige Worldwide,high,open,40.0
000189937,Tyrell Industries,medium,closed,23.5
000189938,Wayne Enterprises,medium,closed,24.5
000189939,Dunder Mifflin,medium,pending,37.5
000189940,Gekko & Co,high,open,20.0
000189941,Wonka Foods,high,open,13.0
000189942,Acme Technologies,medium,open,23.0
000189943,Soylent Nutrition,high,closed,38.5
ABC1,Black Mesa Security,urgent,pending,-2
000189945,Globex Manufacturing,low,in_progress,9.5
000189946,Massive Dynamic Labs,low,closed,35.0
000189947,Hooli Software,high,closed,2.5
000189948,Stark Defense,medium,pending,0.5
000189949,Queen Consolidated Technologies,low,in_progress,33.5
000189950,Duff Brewing,urgent,open,11.5
000189951,Prestige Worldwide,low,closed,9.0
000189952,Dunder Mifflin Logistics,medium,pending,32.5
000189953,Umbrella Health,high,closed,22.0
000189954,Grayson Industries,high,pending,34.0
000189955,Tyrell Biotech,medium,open,4.5
000189956,Dunder Mifflin Consulting,low,closed,27.0
000189957,Wayne Enterprises,high,open,14.0
000189958,Grayson Financial,low,open,abc
000189959,Weyland Aerospace,high,open,3.5
000189960,Gringotts Banking,low,open,13.5
000189961,Aperture Robotics,high,open,11.5
ABC1,Aperture Labs,urgent,pending,-2
000189963,Tyrell Corporation,low,in_progress,19.5
000189964,LexCorp Financial,low,closed,4.5
000189965,Prestige Worldwide Entertainment,high,open,12.0
000189966,Initech,medium,closed,6.5
000189967,Wonka Foods International,medium,open,18.0
000189968,Black Mesa,low,open,36.5
000189969,,low,in_progress,0.5
000189970,Sterling Cooper Partners,high,closed,26.5
000189971,Monarch Solutions,low,open,24.0
000189972,Queen Consolidated Energy,low,in_progress,abc
000189973,Kord Enterprises,low,closed,9.5
12345,Queen Consolidated Labs,low,open,21.5
000189975,Initech,high,closed,35.0
000189976,Wayne Medical,urgent,in_progress,9.5
000189977,Sterling Cooper Partners,high,open,38.5
000189978,Black Mesa Research,high,in_progress,34.5
000189979,Stark Technologies,low,closed,31.0
000189980,,medium,open,2.5
000189981,Dunder Mifflin Consulting,medium,closed,25.5
000189982,Vehement Capital,low,in_progress,39.0
000189983,Vehement Capital,low,open,24.0
000189984,Massive Dynamic International,medium,open,1.25
000189985,Wonka Foods International,low,open,22.0
000189986,Stark Manufacturing,medium,in_progress,22.0
000189987,Tyrell Corporation International,high,closed,13.0
000189988,Monarch Global,medium,closed,5.0
000189989,Stark Defense,high,open,21.5
000189990,LexCorp Financial,low,closed,24.5
,Acme Manufacturing,low,in_progress,15.0
000189992,Duff Brewing,low,open,1.5
000189993,Wayne Technologies,low,closed,24.5
000189994,Stark Defense,urgent,open,13.5
000189995,Stark Defense,low,closed,14.0
000189996,Hooli Software,high,in_progress,10.5
000189997,Initech Digital,medium,in_progress,22.5
000189998,Stark Defense,medium,open,0.5
000189999,Tyrell Research,high,in_progress,30.0
000190000,Umbrella Pharmaceuticals,low,closed,26.0
000190001,Black Mesa Security,high,open,33.0
000190002,Hooli Communications,high,open,10.5
000190003,Oscorp Industries,low,in_progress,1.25
000190004,Grayson Holdings,low,closed,0.5
000190005,Roxxon,urgent,open,34.5
000190006,LexCorp Technologies,urgent,open,14.5
ABC1,Vehement Technologies,urgent,pending,-2
000190008,Wonka Foods,medium,in_progress,32.0
000190009,Roxxon Industries,urgent,in_progress,18.5
000190010,Wonka Confectionery,urgent,in_progress,20.5
000190011,Globex Solutions,low,open,17.5
000190012,Duff Brewing,urgent,in_progress,37.5
000190013,Wayne Enterprises,low,in_progress,34.5
000190014,Oscorp Industries,low,in_progress,1.0
000190015,Umbrella Pharmaceuticals,high,closed,31.0
000190016,Acme Manufacturing,low,closed,32.0
000190017,Vandelay Imports,medium,open,23.0
000190018,Oscorp Industries,low,closed,25.5
000190019,Massive Dynamic,high,closed,-2
000190020,Nakatomi Security,high,in_progress,36.5
000190021,Dunder Mifflin Logistics,low,pending,23.5
000190022,Soylent Corp,low,in_progress,37.0
000190023,Cyberdyne Industries,high,closed,37.5
000190024,Stark Energy,high,pending,3.0
ABC1,Massive Dynamic Labs,urgent,pending,-2
000190026,Black Mesa Research,low,closed,16.5
000190027,Sterling Cooper Media,medium,in_progress,40.0
000190028,Hooli Media,medium,closed,29.0
000190029,Wayne Medical,low,closed,25.5
000190030,Oscorp Industries,medium,closed,32.5
000190031,Stark Technologies,high,open,40.0
000190032,Pied Piper,high,closed,29.0
000190033,Tyrell Industries,urgent,open,19.5
000190034,Roxxon Energy,low,closed,2.0
000190035,Nakatomi Holdings,medium,closed,18.0
ABC1,Oceanic Logistics,urgent,pending,-2
000190037,Initech Digital,high,closed,-2
000190038,Roxxon,medium,open,8.5
000190039,Tyrell Industries,high,in_progress,28.0
000190040,Monarch Technology,medium,open,27.0
000190041,Aperture Science,low,closed,18.5
000190042,Nakatomi Development,urgent,in_progress,9.5
000190043,Acme,high,in_progress,4.0
000190044,Sterling Cooper Partners,high,in_progress,18.5
000190045,Oceanic Travel,low,in_progress,31.5
000190046,Tyrell Biotech,high,in_progress,16.0
000190047,Queen Consolidated,medium,in_progress,27.5
000190048,Acme Technologies,low,in_progress,35.0
ABC1,Gekko Investments,urgent,pending,-2
000190050,Soylent Nutrition,high,closed,15.5
000190051,Massive Dynamics,high,in_progress,21.0
000190052,Massive Dynamic Analytics,medium,closed,34.0
000190053,Stark Logistics,high,in_progress,28.0
000190054,Massive Dynamic,low,in_progress,34.5
000190055,Globex,high,open,29.0
ABC1,Wayne Financial,urgent,pending,-2
000190057,Globex International,high,open,16.5
000190058,Acme Technologies,high,closed,25.5
000190059,Wonka Foods,high,closed,10.5
000190060,Vehement Capital,high,in_progress,37.0
000190061,Stark Manufacturing,medium,open,19.0
000190062,Monarch Technology,medium,closed,9.5
000190063,Vandelay Imports,medium,in_progress,17.5
000190064,Prestige Worldwide Media,low,open,11.5
000190065,Massive Dynamic,medium,closed,4.5
000190066,Prestige Worldwide,low,closed,32.0
000190067,Wonka Foods,high,closed,1.5
000190068,Globex,medium,closed,10.0
000190069,Acme,medium,open,19.5
000190070,Monarch Financial,high,closed,20.5
000190071,Queen Consolidated Energy,high,open,29.5
000190072,Massive Dynamic International,medium,in_progress,7.0
ABC1,Massive Dynamic,medium,in_progress,14.5
000190074,Black Mesa Technologies,high,closed,21.5
000190075,Kord Enterprises,low,pending,15.5
000190076,,high,open,16.5
000190077,Queen Consolidated Energy,medium,open,27.5
000190078,Wayne Medical,medium,open,29.5
000190079,Initech Consulting,high,in_progress,16.5
000190080,Massive Dynamic International,low,pending,13.5
000190081,Tyrell Research,high,pending,0.0
000190082,Queen Consolidated Technologies,high,in_progress,28.0
ABC1,Monarch Global,urgent,pending,-2
000190084,Aperture Robotics,high,closed,8.0
000190085,Nakatomi Security,high,closed,35.0
000190086,Oscorp Research,high,open,14.5
000190087,Umbrella Research,high,open,27.0
000190088,Acme Logistics,medium,closed,25.5
000190089,Prestige Worldwide Media,high,closed,21.5
000190090,Black Mesa Research,high,open,1.0
000190091,Stark Manufacturing,medium,closed,9.0
000190092,Roxxon,medium,open,27.5
000190093,Hooli,low,closed,24.0
000190094,Vandelay Industries,low,closed,14.5
000190095,Vandelay Textiles,high,closed,3.0
000190096,Soylent Nutrition,high,closed,10.0
000190097,Roxxon,low,in_progress,27.0
000190098,Queen Consolidated Energy,high,closed,26.5
000190099,Grayson Technologies,low,closed,27.5
000190100,Cyberdyne Industries,high,closed,8.0
000190101,Wonka Industries,low,closed,0.5
ABC1,Gringotts,urgent,pending,-2
000190103,Aperture Robotics,medium,in_progress,4.5
000190104,Prestige Worldwide Entertainment,high,closed,24.0
000190105,Queen Consolidated Technologies,low,open,7.0
000190106,Cyberdyne Research,low,open,6.5
000190107,Monarch Industries,medium,pending,8.0
12345,Globex,medium,closed,17.5
000190109,,medium,closed,35.0
000190110,Massive Dynamic Labs,urgent,open,21.0
000190111,Aperture Systems,high,in_progress,36.5
000190112,Wonka Foods,medium,in_progress,2.5
000190113,Oceanic Shipping,medium,open,1.5
000190114,Oceanic Shipping,medium,in_progress,6.0
000190115,Vehement Technologies,high,open,6.5
000190116,Tyrell Research,high,closed,4.5
12345,Hooli Ventures,low,closed,36.5
000190118,Globex Solutions,low,closed,14.5
000190119,Wayne Construction,medium,open,13.5
000190120,Hooli Ventures,high,open,25.0
000190121,Monarch Global,low,open,32.5
000190122,Acme Global,high,in_progress,29.0
000190123,Oscorp Industries,low,closed,38.5
000190124,Oscorp Research,high,closed,25.5
000190125,Dunder Mifflin Paper,high,open,15.5
000190126,,medium,closed,3.5
000190127,Tyrell Robotics,low,closed,1.25
000190128,Tyrell Research,urgent,closed,20.5
000190129,Hooli Cloud,urgent,in_progress,21.5
000190130,Monarch Global,high,open,3.5
ABC1,Initech Consulting,urgent,pending,-2
000190132,Stark Industries International,high,closed,-2
000190133,,high,closed,25.0
000190134,Nakatomi Holdings,high,open,36.5
000190135,Lexington Labs,low,closed,30.5
000190136,Cyberdyne Robotics,medium,closed,32.5
000190137,Globex Manufacturing,high,closed,9.5
000190138,Wonka Industries,low,closed,32.5
000190139,Acme Manufacturing,medium,closed,37.0
000190140,Oceanic Travel,urgent,open,23.5
000190141,Soylent Corp,medium,closed,27.0
000190142,Massive Dynamic Security,high,closed,39.0
000190143,Hooli Ventures,high,open,36.5
000190144,Kord Industries,high,pending,1.5
000190145,Queen Consolidated Technologies,low,in_progress,28.0
000190146,Umbrella,medium,in_progress,12.5
000190147,Umbrella Medical,low,closed,0.0
000190148,Black Mesa Research,high,open,39.5
000190149,Kord Financial,high,open,32.0
000190150,Oceanic Airlines,low,open,23.5
000190151,Hooli Ventures,low,in_progress,21.5
000190152,Aperture Labs,high,open,29.0
000190153,Oceanic Logistics,low,in_progress,2.5
000190154,,low,in_progress,8.0
000190155,Wayne Financial,high,closed,33.5
000190156,Grayson Industries,high,closed,4.5
000190157,,low,in_progress,36.0
000190158,Oscorp,urgent,in_progress,28.0
ABC1,Oceanic Travel,urgent,pending,-2
000190160,Duff Beverages,high,open,30.5
ABC1,Oscorp Medical,urgent,pending,-2
000190162,Acme Technologies,low,in_progress,12.0
000190163,Kord Industries International,high,open,20.5
ABC1,Monarch Financial,urgent,pending,-2
000190165,Monarch Financial,high,open,22.0
000190166,Nakatomi Security,high,in_progress,3.0
000190167,Roxxon Energy,medium,closed,19.0
ABC1,Prestige Worldwide Media,urgent,pending,-2
000190169,Stark Manufacturing,low,closed,31.5
000190170,Pied Piper Technologies,low,open,37.0
000190171,Wayne Medical,medium,in_progress,21.0
000190172,Tyrell Biotech,low,closed,6.5
000190173,Initech,medium,in_progress,12.5
000190174,Gekko Capital,low,open,8.0
ABC1,Vandelay Industries,low,open,26.0
000190176,Umbrella,low,in_progress,12.5
000190177,Initech Digital,medium,in_progress,17.5
000190178,Oceanic Travel,medium,in_progress,7.0
000190179,Aperture Science,medium,open,2.5
000190180,Acme Technologies,high,open,19.5
000190181,Pied Piper,low,open,35.5
000190182,Pied Piper Technologies,medium,closed,12.0
123,Sterling Cooper Media,high,closed,1.5
000190184,Stark Industries,high,closed,22.5
000190185,Tyrell Corporation,medium,open,33.5
000190186,,medium,open,28.0
000190187,Oscorp Medical,low,in_progress,6.5
000190188,,low,closed,24.5
000190189,Tyrell Research,low,open,1.0
000190190,Oceanic Shipping,low,open,20.0
000190191,Vandelay Imports,low,in_progress,21.0
000190192,Weyland-Yutani Logistics,high,in_progress,17.0
000190193,Queen Consolidated Energy,high,in_progress,30.0
000190194,Massive Dynamic Analytics,low,closed,-2
ABC1,Vehement Technologies,low,closed,27.0
000190196,Dunder Mifflin Paper,low,closed,38.5
000190197,Hooli,low,in_progress,11.0
000190198,Globex Manufacturing,low,in_progress,32.5
000190199,Hooli Ventures,high,closed,17.0
000190200,Gringotts Financial,medium,in_progress,35.5
000190201,Initech Global,low,in_progress,7.5
000190202,Tyrell Corporation,medium,closed,38.0
ABC1,Dunder Mifflin Consulting,urgent,pending,-2
000190204,Aperture Robotics,low,open,27.0
000190205,Massive Dynamic Security,medium,closed,22.5
000190206,Sterling Cooper,high,in_progress,1.25
000190207,Queen Consolidated Labs,medium,in_progress,3.0
000190208,Tyrell Robotics,high,open,35.0
000190209,Queen Consolidated Labs,medium,closed,17.0
000190210,Initech Systems,high,in_progress,17.0
000190211,Wonka Foods,medium,open,2.5
000190212,Queen Consolidated,high,open,15.5
000190213,LexCorp,medium,in_progress,14.0
000190214,Wayne Enterprises,low,open,8.5
000190215,Wonka Industries,low,closed,abc
000190216,Wayne Financial,urgent,open,29.0
000190217,Acme Manufacturing,low,open,4.5
000190218,Nakatomi Corporation,high,open,30.0
000190219,Vehement Capital,high,pending,17.5
000190220,Grayson Industries,high,open,16.0
000190221,Wonka Chocolate,low,in_progress,25.5
000190222,Pied Piper,medium,in_progress,20.0
000190223,Black Mesa,low,in_progress,2.0
000190224,Massive Dynamic International,high,closed,24.0
000190225,Dunder Mifflin Logistics,low,closed,20.5
000190226,Umbrella Health,medium,closed,12.5
000190227,Queen Consolidated Energy,medium,open,14.5
000190228,Acme Manufacturing,high,closed,17.0
000190229,Lexington Labs,medium,closed,21.5
000190230,Roxxon,high,open,1.0
000190231,Stark Industries,high,in_progress,19.0
000190232,Monarch Solutions,high,closed,2.0
000190233,,high,in_progress,40.0
000190234,Tyrell Robotics,high,pending,37.5
000190235,Wonka Industries,medium,in_progress,6.5
000190236,Soylent Foods,medium,open,22.5
000190237,,medium,closed,22.5
000190238,Massive Dynamics,low,closed,35.0
000190239,Sterling Cooper Partners,high,in_progress,12.0
000190240,Umbrella Medical,high,open,8.5
000190241,Initech,medium,closed,6.0
000190242,Pied Piper,medium,open,19.5
000190243,Gekko Investments,low,closed,5.5
000190244,Stark Manufacturing,low,in_progress,23.5
000190245,Initech,high,open,36.0
,Tyrell Corporation,high,open,38.5
000190247,Aperture Robotics,medium,open,37.5
000190248,Sterling Cooper,high,in_progress,25.0
000190249,Hooli Media,high,in_progress,31.0
000190250,Roxxon Energy,medium,open,6.5
000190251,Weyland-Yutani Logistics,medium,closed,5.0
000190252,Initech,high,open,25.0
000190253,Soylent Nutrition,low,open,18.5
000190254,Weyland-Yutani,medium,in_progress,35.5
000190255,Vandelay Industries,high,closed,41
000190256,Wonka Foods International,medium,in_progress,22.0
000190257,Soylent Nutrition,low,in_progress,31.5
000190258,Stark Industries International,low,in_progress,25.5
000190259,Umbrella Health,low,in_progress,15.0
ABC1,Hooli Communications,urgent,pending,-2
000190261,Hooli Cloud,low,closed,32.0
000190262,Monarch Technology,high,open,3.5
000190263,Pied Piper Software,high,closed,10.0
000190264,Kord Financial,low,closed,30.5
000190265,Hooli Media,low,open,40.0
000190266,Weyland Aerospace,low,in_progress,35.5
000190267,Wonka Industries,high,in_progress,38.0
000190268,Wayne Technologies,low,closed,3.5
000190269,Monarch Technology,high,open,38.0
000190270,Dunder Mifflin Logistics,low,closed,10.5
000190271,Umbrella Medical,high,in_progress,30.5
000190272,Kord Industries International,low,closed,34.5
000190273,Cyberdyne Robotics,high,in_progress,14.5
000190274,Dunder Mifflin,low,in_progress,39.0
000190275,Stark Energy,low,in_progress,2.0
000190276,Sterling Cooper Advertising,high,closed,11.5
000190277,Acme Manufacturing,medium,open,17.0
000190278,Grayson Financial,high,closed,abc
000190279,Cyberdyne Robotics,medium,closed,4.5
000190280,Vandelay Imports,urgent,in_progress,39.0
000190281,Cyberdyne Systems,medium,in_progress,28.0
000190282,LexCorp Technologies,medium,closed,11.0
000190283,Vandelay Textiles,high,open,37.0
000190284,Umbrella Pharmaceuticals,high,in_progress,30.5
000190285,Umbrella Pharmaceuticals,high,open,23.5
000190286,Pied Piper Networks,medium,closed,38.0
000190287,Umbrella Health,low,open,36.5
000190288,Queen Consolidated Energy,medium,closed,18.5
000190289,Gekko Capital,medium,closed,31.0
000190290,Stark Energy,high,open,37.5
000190291,Stark Industries International,high,in_progress,14.5
000190292,Wonka Foods International,low,closed,15.0
ABC1,Dunder Mifflin,urgent,pending,-2
000190294,Roxxon Pharmaceuticals,high,in_progress,30.0
000190295,Cyberdyne Robotics,medium,open,9.5
000190296,Oceanic Travel,low,closed,24.0
000190297,Weyland Industries,medium,in_progress,40.0
000190298,Gekko Capital,high,pending,14.0
000190299,Hooli,low,in_progress,18.0
000190300,Umbrella Research,low,open,24.5
000190301,Cyberdyne Research,high,closed,30.0
000190302,Cyberdyne Industries,low,open,2.0
000190303,Oscorp,low,in_progress,17.5
000190304,Wonka Chocolate,medium,open,14.0
000190305,Massive Dynamic International,medium,closed,27.5
000190306,Aperture Robotics,medium,open,35.5
000190307,Cyberdyne Global,medium,closed,18.5
000190308,Queen Consolidated Energy,high,in_progress,26.0
000190309,Grayson Financial,low,closed,2.5
000190310,Soylent Foods,high,open,1.25
000190311,Tyrell Research,high,open,14.5
000190312,Cyberdyne Global,urgent,open,18.0
000190313,Nakatomi Development,high,open,32.0
000190314,Dunder Mifflin Consulting,low,closed,abc
000190315,Cyberdyne Industries,high,open,22.5
000190316,Sterling Cooper,low,in_progress,1.25
000190317,Acme Logistics,low,open,12.5
000190318,Gringotts Financial,high,in_progress,39.5
000190319,Acme Logistics,medium,in_progress,36.0
000190320,Acme Global,high,closed,28.0
ABC1,Prestige Worldwide,urgent,pending,-2
000190322,Globex Corporation International,medium,open,9.5
000190323,Queen Consolidated,medium,open,4.5
000190324,Cyberdyne Systems,high,closed,25.0
000190325,Oscorp Industries,low,in_progress,26.0
000190326,Globex Manufacturing,medium,closed,38.5
000190327,Weyland Aerospace,medium,open,6.5
000190328,Hooli Communications,high,open,33.0
000190329,Umbrella,medium,open,37.5
000190330,,medium,closed,0.5
000190331,Acme,high,closed,24.5
000190332,Gekko & Co,medium,closed,10.0
000190333,Queen Consolidated Energy,high,in_progress,21.5
000190334,Acme,low,in_progress,16.5
ABC1,Wayne Technologies,urgent,pending,-2
000190336,Aperture Systems,high,in_progress,20.0
000190337,Wayne Technologies,high,in_progress,20.0
000190338,Kord Industries International,high,open,12.0
000190339,Oscorp Industries,high,in_progress,39.5
000190340,Black Mesa Technologies,low,open,32.0
000190341,Aperture Robotics,high,open,34.0
000190342,Monarch Technology,high,open,11.5
000190343,Stark Manufacturing,medium,open,6.0
000190344,Umbrella Global,low,open,30.0
000190345,Stark Defense,high,open,21.0
000190346,Queen Industries,low,closed,12.0
000190347,Black Mesa Research,medium,in_progress,1.0
000190348,Sterling Cooper Advertising,high,closed,26.0
000190349,Duff Beverages,low,in_progress,15.5
000190350,Stark Technologies,medium,open,39.5
000190351,Monarch Technology,low,open,8.5
000190352,Monarch Research,low,closed,8.5
000190353,Dunder Mifflin Paper,medium,closed,29.0
000190354,Wonka Foods International,high,closed,3.5
000190355,Aperture Systems,high,open,38.5
000190356,Monarch Technology,low,in_progress,6.0
000190357,Oceanic Shipping,high,in_progress,19.0
000190358,Pied Piper Networks,urgent,open,38.5
000190359,Prestige Worldwide Media,low,in_progress,30.5
000190360,Pied Piper Technologies,medium,in_progress,26.0
000190361,Massive Dynamic Security,medium,closed,0.0
000190362,Acme Manufacturing,high,in_progress,19.0
000190363,Acme Logistics,medium,open,27.0
000190364,Hooli Software,high,in_progress,22.5
000190365,Umbrella Health,low,in_progress,19.0
000190366,Queen Industries,medium,closed,9.0
000190367,Initech Global,medium,pending,4.5
000190368,Pied Piper Software,medium,closed,9.5
000190369,Monarch Technology,low,closed,19.0
000190370,Oscorp Research,high,closed,38.5
000190371,Globex,medium,open,40.0
000190372,Weyland-Yutani,medium,closed,38.5
000190373,Monarch Industries,medium,in_progress,13.0
000190374,Sterling Cooper Partners,high,in_progress,39.5
ABC1,Soylent Corp,urgent,pending,-2
000190376,Vandelay Textiles,high,closed,23.0
,Dunder Mifflin Paper,low,open,33.5
000190378,Weyland Aerospace,high,in_progress,38.5
000190379,Umbrella Global,high,closed,33.5
000190380,Tyrell Industries,high,in_progress,35.5
000190381,Pied Piper,medium,in_progress,27.5
000190382,Black Mesa Technologies,high,open,22.5
000190383,Cyberdyne Global,low,in_progress,11.5
000190384,Stark Defense,high,open,7.5
000190385,LexCorp Financial,medium,closed,34.0
000190386,Dunder Mifflin Logistics,low,closed,0.5
000190387,Pied Piper Networks,medium,closed,28.5
000190388,Stark Defense,low,closed,36.5
000190389,Roxxon,low,open,38.5
000190390,,low,in_progress,9.0
000190391,Dunder Mifflin Consulting,medium,open,37.5
000190392,Pied Piper,high,in_progress,20.5
000190393,Wonka Foods,low,in_progress,21.0
000190394,Grayson Technologies,medium,closed,39.0
000190395,Wonka Confectionery,low,open,7.5
,Soylent Nutrition,high,open,8.0
ABC1,Grayson Holdings,urgent,pending,-2
000190398,Queen Consolidated Labs,low,closed,30.0
000190399,Initech Digital,medium,open,31.5
000190400,Monarch Industries,urgent,closed,20.5
000190401,Dunder Mifflin Paper,low,closed,13.5
000190402,Globex Manufacturing,high,closed,0.5
000190403,Wayne Construction,medium,in_progress,18.0
000190404,Massive Dynamic,high,closed,35.0
000190405,Grayson Technologies,medium,open,2.0
000190406,Lexington Labs,low,closed,3.5
000190407,Monarch Global,high,closed,29.5
000190408,Monarch Research,low,closed,21.0
000190409,LexCorp,medium,in_progress,1.5
000190410,Prestige Worldwide Media,urgent,open,35.0
000190411,Kord Industries International,medium,in_progress,25.0
123,Initech Global,high,open,4.0
000190413,Acme Logistics,high,open,18.5
000190414,Wayne Financial,high,open,14.5
ABC1,Black Mesa,urgent,pending,-2
123,Cyberdyne Global,medium,closed,35.0
000190417,Black Mesa,high,open,32.0
000190418,Acme Global,medium,open,17.5
000190419,Pied Piper Technologies,high,closed,9.5
000190420,Globex Corporation International,medium,open,15.0
000190421,Duff Beverages,high,closed,3.0
000190422,Vehement Holdings,medium,closed,32.5
000190423,Hooli Ventures,high,closed,10.0
000190424,Wonka Industries,high,open,21.5
ABC1,Monarch Research,medium,closed,11.0
000190426,Grayson Holdings,low,closed,6.0
000190427,Lexington Technologies,medium,open,18.5
000190428,Acme Logistics,low,open,31.0
000190429,Duff Beverages,high,closed,40.0
000190430,Nakatomi Development,high,closed,30.0
000190431,Dunder Mifflin,low,open,6.0
000190432,Roxxon Pharmaceuticals,high,open,28.0
000190433,Umbrella Pharmaceuticals,high,in_progress,21.0
000190434,Globex Solutions,low,open,32.0
ABC1,Monarch Research,urgent,pending,-2
ABC1,Gekko Investments,urgent,pending,-2
000190437,Grayson Financial,medium,closed,1.25
000190438,Queen Consolidated Technologies,medium,closed,25.0
000190439,Hooli Media,high,in_progress,21.0
000190440,Massive Dynamic Security,urgent,open,21.0
000190441,Tyrell Corporation International,low,in_progress,18.0
ABC1,Wayne Technologies,urgent,pending,-2
000190443,Wonka Foods International,low,in_progress,0.0
000190444,,low,in_progress,28.0
000190445,Roxxon Industries,medium,in_progress,6.5
000190446,Monarch Global,low,open,24.0
000190447,Acme Manufacturing,low,in_progress,14.0
000190448,Massive Dynamics,medium,open,10.5
000190449,Umbrella Research,medium,open,27.0
000190450,Acme Global,medium,closed,12.5
000190451,Vandelay Trading,high,closed,27.0
000190452,Kord Industries International,low,open,26.5
000190453,Hooli Media,high,in_progress,3.5
000190454,,high,open,23.0
000190455,Globex Corporation International,medium,open,24.0
000190456,Stark Defense,high,in_progress,24.0
000190457,Cyberdyne Global,high,in_progress,28.5
000190458,Wayne Enterprises International,urgent,open,24.5
000190459,Weyland-Yutani,medium,open,31.5
000190460,Umbrella Global,high,in_progress,36.0
000190461,Monarch Financial,low,in_progress,28.5
000190462,Monarch Industries,low,in_progress,13.0
000190463,Wonka Confectionery,low,open,9.0
000190464,Pied Piper Software,high,in_progress,12.0
000190465,Nakatomi Holdings,low,pending,0.5
000190466,Grayson Industries,high,closed,25.5
000190467,Duff Brewing,low,in_progress,5.5
000190468,Massive Dynamic Labs,medium,in_progress,10.5
000190469,Oscorp,medium,open,29.5
000190470,,medium,closed,37.5
000190471,Hooli Ventures,high,in_progress,28.0
000190472,,medium,open,12.5
000190473,Grayson Financial,low,open,23.0
123,Sterling Cooper Media,medium,open,30.0
000190475,Queen Consolidated Technologies,medium,closed,29.5
000190476,Dunder Mifflin Consulting,low,open,19.5
000190477,Wonka Chocolate,medium,in_progress,37.5
000190478,Vandelay Imports,high,in_progress,38.0
000190479,Duff Brewing,urgent,open,37.0
000190480,Umbrella Global,high,closed,17.0
000190481,Grayson Holdings,low,in_progress,39.5
000190482,Black Mesa Technologies,high,closed,6.0
000190483,Wonka Industries,low,open,5.0
000190484,Weyland Aerospace,high,closed,5.5
000190485,Gekko & Co,medium,open,36.5
000190486,Globex Manufacturing,urgent,in_progress,32.0
000190487,Lexington Technologies,low,in_progress,8.0
000190488,Lexington Technologies,medium,in_progress,28.0
000190489,Massive Dynamic International,high,in_progress,35.5
