ticket_id,customer,priority,status,hours
123,Wonka Confectionery,high,open,10.5
000001242,Weyland-Yutani Logistics,high,closed,3.0
000001243,Gringotts Banking,high,pending,6.5
000001244,Umbrella Medical,medium,open,1.25
000001245,Gringotts Financial,medium,open,34.0
ABC1,Soylent Nutrition,urgent,pending,-2
000001247,Oceanic Shipping,medium,in_progress,29.5
000001248,Roxxon Energy,low,in_progress,16.5
000001249,Lexington Technologies,low,in_progress,21.0
000001250,Oscorp Research,medium,closed,1.5
000001251,,medium,closed,29.5
000001252,Dunder Mifflin Logistics,high,in_progress,8.0
000001253,Massive Dynamic Security,high,open,20.5
000001254,Oscorp,medium,in_progress,29.5
000001255,Oceanic Shipping,low,in_progress,15.5
000001256,Monarch Technology,medium,open,21.5
000001257,Stark Energy,medium,in_progress,21.5
000001258,Stark Logistics,low,in_progress,4.5
000001259,Globex Corporation International,medium,open,37.5
000001260,Oscorp Research,high,open,28.0
ABC1,Massive Dynamic Security,urgent,pending,-2
000001262,Queen Consolidated Energy,medium,closed,3.5
000001263,,high,in_progress,0.0
000001264,Vandelay Textiles,high,closed,24.5
000001265,Hooli Media,low,open,20.0
000001266,Massive Dynamic Labs,medium,in_progress,22.0
000001267,Cyberdyne Global,low,in_progress,32.5
000001268,Umbrella Health,medium,open,23.5
000001269,Soylent Corp,low,in_progress,35.5
000001270,Pied Piper Software,low,closed,1.5
000001271,Lexington Technologies,high,closed,24.0
000001272,Wayne Aerospace,high,open,11.0
000001273,Wonka Foods,high,closed,23.0
000001274,Hooli Ventures,medium,in_progress,8.0
ABC1,Oscorp,urgent,pending,-2
000001276,Wayne Aerospace,low,open,8.5
000001277,Acme Technologies,medium,in_progress,38.5
000001278,Initech Systems,medium,in_progress,27.0
000001279,Vandelay Textiles,medium,closed,14.0
ABC1,Globex,urgent,pending,-2
000001281,Oceanic Shipping,high,in_progress,23.0
12345,Vandelay Industries,high,closed,23.5
000001283,Aperture Labs,low,in_progress,33.5
000001284,Cyberdyne Robotics,medium,in_progress,5.0
000001285,Weyland-Yutani,low,closed,40.0
000001286,LexCorp,high,in_progress,34.5
000001287,Gringotts Financial,high,open,21.5
000001288,Initech,medium,closed,32.5
000001289,Globex Corporation International,high,closed,26.5
000001290,Oceanic Travel,medium,open,2.0
000001291,Massive Dynamic Labs,high,in_progress,16.5
123,Prestige Worldwide Entertainment,high,open,36.5
000001293,Cyberdyne Systems,medium,closed,5.0
000001294,LexCorp,medium,closed,abc
000001295,Acme Manufacturing,low,in_progress,7.0
000001296,Lexington Labs,high,closed,23.5
000001297,Globex Manufacturing,high,open,31.0
000001298,,low,closed,5.0
000001299,Hooli Ventures,medium,closed,24.5
000001300,Cyberdyne Research,high,in_progress,10.5
000001301,Vehement Holdings,low,in_progress,16.5
000001302,Wonka Chocolate,low,open,29.5
000001303,Massive Dynamic Labs,medium,in_progress,34.0
000001304,Grayson Holdings,medium,closed,9.0
000001305,Wayne Aerospace,low,closed,28.5
000001306,Prestige Worldwide Media,high,in_progress,2.5
000001307,Wayne Enterprises International,high,closed,abc
000001308,Umbrella Pharmaceuticals,low,closed,37.0
000001309,LexCorp Financial,high,in_progress,37.5
000001310,Gekko Capital,medium,in_progress,11.5
000001311,Initech,high,open,4.0
000001312,Dunder Mifflin,urgent,open,28.5
000001313,Wonka Confectionery,medium,open,2.0
000001314,Nakatomi Corporation,low,in_progress,-2
000001315,Cyberdyne Industries,low,in_progress,8.0
000001316,Tyrell Corporation International,low,open,11.5
000001317,Soylent Nutrition,high,open,29.0
000001318,Wayne Construction,medium,in_progress,20.5
000001319,Oscorp,medium,open,24.0
000001320,Prestige Worldwide,medium,closed,11.0
000001321,Aperture Science,low,in_progress,25.0
000001322,Aperture Science,low,pending,34.5
000001323,Pied Piper,medium,in_progress,16.5
000001324,Oscorp,low,pending,16.0
12345,Weyland Aerospace,low,in_progress,0.0
000001326,Aperture Robotics,medium,in_progress,0.0
000001327,Aperture Science,medium,closed,25.5
000001328,Monarch Solutions,high,open,0.0
000001329,Monarch Technology,low,in_progress,34.0
000001330,Pied Piper Software,medium,in_progress,19.0
000001331,Nakatomi Corporation,medium,in_progress,21.5
000001332,,medium,in_progress,12.5
000001333,Kord Financial,high,open,19.0
000001334,Pied Piper,high,in_progress,22.5
000001335,Cyberdyne Research,high,open,8.5
000001336,Cyberdyne Systems,high,pending,15.0
000001337,LexCorp Technologies,high,closed,31.5
000001338,Vandelay Textiles,low,open,21.5
ABC1,Oceanic Airlines,urgent,pending,-2
000001340,Tyrell Biotech,high,in_progress,9.5
000001341,Wayne Medical,low,open,9.0
000001342,Stark Industries,medium,in_progress,2.5
000001343,Stark Technologies,low,open,40.0
000001344,,low,closed,39.0
000001345,Duff Brewing,low,open,31.5
000001346,Pied Piper Technologies,low,open,27.0
000001347,Monarch Research,medium,open,36.5
000001348,Monarch Financial,low,open,37.5
000001349,Duff Brewing,low,pending,9.0
000001350,,high,open,28.0
000001351,Oceanic Airlines,low,open,40.0
000001352,Monarch Industries,low,closed,5.0
000001353,Globex Solutions,urgent,in_progress,37.5
000001354,Prestige Worldwide Entertainment,high,open,13.0
000001355,,high,closed,26.0
000001356,Vandelay Industries,high,open,31.5
000001357,Weyland-Yutani,high,closed,22.0
000001358,Monarch Global,low,open,7.5
000001359,Vehement Capital,high,closed,34.5
000001360,Massive Dynamic Analytics,high,in_progress,13.0
000001361,Oscorp Industries,low,open,30.0
000001362,Monarch Industries,high,open,3.0
000001363,Wonka Confectionery,low,closed,16.0
000001364,Oceanic Shipping,low,open,3.0
000001365,Globex Solutions,low,open,31.0
000001366,Oscorp,low,in_progress,28.0
000001367,Oscorp Research,medium,open,20.5
000001368,Gekko & Co,medium,open,6.0
000001369,Oceanic Shipping,low,closed,14.0
000001370,,medium,open,27.5
000001371,Oceanic Shipping,low,closed,23.5
000001372,,high,closed,17.0
000001373,Hooli,high,in_progress,3.5
000001374,Gekko & Co,medium,closed,26.5
000001375,,low,closed,38.5
000001376,Oceanic Logistics,high,in_progress,14.5
000001377,Gekko Capital,medium,pending,37.5
000001378,Cyberdyne Robotics,low,in_progress,27.0
000001379,Grayson Technologies,low,closed,27.5
000001380,Lexington Labs,high,open,26.5
000001381,Oceanic Airlines,medium,in_progress,32.0
000001382,Queen Consolidated Technologies,medium,pending,6.0
000001383,Black Mesa,high,open,26.0
000001384,Stark Technologies,medium,closed,15.0
000001385,Nakatomi Corporation,low,closed,19.5
12345,Tyrell Biotech,high,in_progress,37.0
000001387,Queen Consolidated,high,closed,11.5
000001388,Umbrella Research,high,closed,0.0
000001389,Oscorp,medium,in_progress,21.0
000001390,Oceanic Travel,medium,closed,39.0
000001391,Nakatomi Holdings,high,open,39.5
000001392,Gringotts,high,in_progress,23.0
000001393,Gekko & Co,medium,closed,29.5
000001394,Roxxon Pharmaceuticals,medium,open,35.5
000001395,Massive Dynamic International,high,open,8.5
000001396,LexCorp Financial,high,open,30.5
000001397,Umbrella Global,high,open,14.0
000001398,Umbrella Pharmaceuticals,high,in_progress,27.0
000001399,Duff Brewing,medium,closed,28.5
000001400,Roxxon Industries,low,closed,34.0
000001401,Wayne Enterprises International,medium,closed,39.5
000001402,Duff Brewing,low,closed,5.5
000001403,,medium,open,6.5
000001404,Kord Industries,medium,open,13.0
000001405,Wayne Enterprises,medium,closed,34.5
000001406,Prestige Worldwide Entertainment,medium,closed,28.0
000001407,Wayne Enterprises,medium,open,4.0
000001408,Wayne Medical,high,pending,21.0
000001409,Oscorp Research,medium,in_progress,33.5
000001410,Wonka Foods International,medium,closed,36.0
000001411,Soylent Foods,low,pending,14.5
000001412,Hooli Communications,low,open,22.5
000001413,Tyrell Industries,high,open,34.0
000001414,Acme Logistics,high,in_progress,9.5
000001415,,low,closed,36.5
000001416,Umbrella Research,low,open,35.5
000001417,Duff Distribution,medium,open,23.5
000001418,Massive Dynamics,high,closed,7.5
000001419,Massive Dynamic Security,medium,open,29.0
000001420,Hooli Ventures,low,in_progress,34.5
000001421,Aperture Robotics,high,in_progress,18.5
000001422,Vandelay Trading,high,in_progress,9.0
000001423,Wonka Foods International,medium,in_progress,7.0
000001424,Oceanic Airlines,low,in_progress,35.0
000001425,Cyberdyne Systems,medium,pending,14.0
000001426,Oscorp Research,low,in_progress,12.0
000001427,Pied Piper Technologies,medium,open,1.0
000001428,Hooli Media,high,in_progress,1.25
123,Duff Distribution,high,in_progress,32.5
000001430,Umbrella Medical,medium,closed,23.5
000001431,Vehement Holdings,medium,closed,-2
000001432,Wonka Foods International,high,closed,28.0
000001433,Initech Digital,high,closed,8.5
000001434,Weyland-Yutani,low,open,19.0
000001435,Roxxon Industries,medium,open,37.5
000001436,Weyland-Yutani,low,closed,17.0
000001437,Monarch Global,medium,in_progress,36.0
000001438,Queen Consolidated,low,open,24.0
000001439,Aperture Science,low,closed,37.0
000001440,Massive Dynamic International,high,closed,14.0
ABC1,Acme,urgent,pending,-2
000001442,Gringotts Banking,low,in_progress,18.0
000001443,Aperture Science,high,in_progress,15.5
ABC1,Wayne Construction,urgent,pending,-2
000001445,Monarch Technology,high,closed,16.5
000001446,Prestige Worldwide Entertainment,high,open,23.5
000001447,Initech Global,low,closed,10.0
000001448,Kord Industries,medium,closed,8.5
000001449,Soylent Corp,medium,closed,26.5
000001450,Pied Piper Software,low,closed,18.5
000001451,LexCorp,high,open,40.0
000001452,Vehement Capital,urgent,open,34.5
000001453,Massive Dynamic Labs,medium,in_progress,23.0
000001454,,medium,open,0.5
000001455,Stark Defense,medium,closed,21.5
000001456,Massive Dynamics,low,open,9.5
000001457,Wonka Foods,high,in_progress,33.5
000001458,Hooli Cloud,high,open,26.5
000001459,LexCorp,low,open,1.0
000001460,Gringotts Financial,high,closed,8.5
000001461,Gekko Capital,medium,open,19.0
ABC1,Cyberdyne Industries,urgent,pending,-2
000001463,Umbrella Health,low,open,5.0
000001464,Gekko & Co,low,open,30.5
000001465,Oceanic Airlines,low,open,2.0
000001466,Sterling Cooper Partners,high,open,30.0
ABC1,Queen Consolidated Labs,urgent,pending,-2
000001468,Vehement Capital,low,in_progress,41
ABC1,Dunder Mifflin Logistics,urgent,pending,-2
000001470,Umbrella Global,medium,closed,10.0
000001471,LexCorp Financial,high,in_progress,4.0
ABC1,Umbrella Global,urgent,pending,-2
ABC1,Wonka Confectionery,urgent,pending,-2
000001474,Dunder Mifflin Paper,urgent,in_progress,30.0
000001475,Vandelay Imports,medium,in_progress,6.5
000001476,Sterling Cooper Advertising,medium,closed,41
000001477,Prestige Worldwide Media,low,closed,7.0
000001478,Black Mesa Security,medium,in_progress,18.0
000001479,Oceanic Airlines,low,closed,31.5
ABC1,Wonka Confectionery,urgent,pending,-2
000001481,Wonka Foods International,low,in_progress,26.0
000001482,Umbrella Medical,low,open,30.0
000001483,Umbrella Research,low,open,31.0
000001484,Hooli Software,medium,in_progress,5.0
ABC1,Hooli Software,medium,in_progress,37.5
000001486,Aperture Systems,medium,pending,38.0
ABC1,Initech Digital,urgent,pending,-2
000001488,Stark Manufacturing,high,closed,22.5
000001489,Massive Dynamic Security,medium,in_progress,17.5
000001490,Oceanic Shipping,low,pending,16.0
000001491,Wayne Financial,low,open,3.0
000001492,Weyland Aerospace,high,open,11.0
000001493,Oscorp Research,low,closed,39.5
000001494,LexCorp,high,in_progress,31.5
000001495,Black Mesa Research,medium,in_progress,31.5
000001496,Globex Manufacturing,high,closed,34.5
000001497,Hooli,medium,open,24.5
000001498,Wayne Technologies,medium,closed,2.0
000001499,Monarch Global,high,pending,10.5
000001500,Gringotts Financial,high,closed,31.0
000001501,Acme Global,high,closed,35.0
000001502,Globex Corporation International,medium,closed,35.5
000001503,Vehement Technologies,low,closed,16.5
000001504,Wayne Technologies,high,in_progress,22.5
000001505,Wonka Confectionery,medium,open,1.5
000001506,Umbrella Health,medium,closed,37.0
000001507,Nakatomi Security,urgent,open,27.0
000001508,Oceanic Shipping,medium,open,15.5
000001509,Gringotts Financial,high,open,4.0
000001510,Wonka Chocolate,medium,open,1.0
000001511,Vandelay Industries,medium,in_progress,27.0
000001512,Globex International,medium,open,30.0
000001513,Duff Distribution,medium,in_progress,24.5
000001514,Dunder Mifflin,medium,open,13.0
000001515,Nakatomi Development,high,closed,10.5
000001516,Roxxon Pharmaceuticals,medium,open,31.5
000001517,LexCorp,high,open,18.0
000001518,Tyrell Research,high,closed,14.0
000001519,Nakatomi Corporation,high,in_progress,6.0
000001520,Stark Manufacturing,low,in_progress,33.5
000001521,Nakatomi Holdings,medium,open,19.0
000001522,Tyrell Research,medium,in_progress,34.5
000001523,Acme Technologies,medium,closed,39.5
000001524,Grayson Financial,low,open,40.0
000001525,Vandelay Imports,high,closed,13.5
000001526,Soylent Nutrition,medium,in_progress,34.0
000001527,Wayne Aerospace,high,in_progress,40.0
000001528,,medium,closed,9.0
ABC1,Tyrell Research,medium,closed,20.0
000001530,Umbrella Pharmaceuticals,medium,in_progress,10.0
000001531,Stark Logistics,medium,open,7.0
000001532,Wonka Industries,low,pending,29.5
000001533,Wayne Aerospace,medium,in_progress,2.0
000001534,Stark Manufacturing,low,open,16.5
000001535,Cyberdyne Robotics,high,in_progress,11.0
000001536,Oceanic Airlines,high,closed,1.0
12345,Black Mesa,medium,in_progress,19.0
000001538,Nakatomi Corporation,medium,in_progress,8.5
000001539,Globex Corporation International,high,in_progress,7.5
000001540,Umbrella Global,high,closed,31.5
000001541,Stark Logistics,high,open,20.0
000001542,Cyberdyne Global,high,closed,15.0
000001543,Sterling Cooper Media,low,open,11.0
000001544,Wayne Construction,medium,closed,16.0
000001545,Gringotts,medium,in_progress,23.5
000001546,Gekko & Co,medium,in_progress,27.0
000001547,Grayson Technologies,medium,open,23.0
000001548,Umbrella Research,medium,open,38.5
000001549,Soylent Corp,urgent,in_progress,15.0
000001550,Gringotts Financial,high,in_progress,23.0
000001551,Roxxon,high,open,28.0
000001552,Lexington Technologies,medium,closed,5.5
000001553,Stark Logistics,medium,open,10.0
000001554,Duff Distribution,high,closed,2.0
000001555,Aperture Labs,medium,closed,26.0
000001556,Black Mesa Technologies,high,closed,6.0
000001557,Globex Manufacturing,high,open,22.5
000001558,Grayson Financial,high,closed,29.0
000001559,Soylent Corp,high,in_progress,11.5
000001560,Wayne Financial,low,closed,12.5
000001561,Prestige Worldwide Media,high,open,7.0
000001562,Pied Piper Networks,high,in_progress,1.25
000001563,Duff Distribution,medium,closed,8.5
000001564,Oscorp Research,medium,open,5.0
000001565,Initech Systems,medium,closed,36.5
000001566,Wayne Enterprises,high,in_progress,39.0
000001567,Weyland-Yutani,medium,open,16.5
000001568,Oceanic Logistics,low,closed,39.5
000001569,Globex Manufacturing,low,open,23.5
000001570,Acme Global,low,pending,33.5
000001571,Oceanic Shipping,high,closed,7.5
000001572,Weyland Industries,low,closed,18.0
000001573,Queen Consolidated Energy,low,closed,13.0
000001574,Wonka Confectionery,high,in_progress,12.0
000001575,Tyrell Robotics,low,open,18.5
000001576,Stark Logistics,high,closed,15.5
000001577,Tyrell Biotech,low,open,30.0
ABC1,Monarch Financial,urgent,pending,-2
000001579,Initech Digital,high,in_progress,16.0
000001580,,low,open,21.0
000001581,Sterling Cooper Advertising,high,in_progress,38.0
000001582,Tyrell Corporation,low,closed,32.0
000001583,Massive Dynamic Labs,medium,in_progress,23.5
000001584,Massive Dynamic International,urgent,in_progress,11.0
123,Black Mesa Security,medium,closed,8.0
000001586,Stark Energy,low,closed,7.0
000001587,Umbrella Health,medium,closed,23.0
000001588,Wonka Confectionery,medium,in_progress,16.5
000001589,Wayne Aerospace,low,closed,31.0
000001590,Lexington Labs,high,in_progress,28.0
12345,Lexington Labs,low,open,11.5
000001592,Soylent Nutrition,medium,open,31.5
000001593,Pied Piper Software,high,pending,31.0
000001594,Kord Industries,low,closed,5.5
000001595,Wonka Confectionery,low,open,32.5
000001596,Tyrell Corporation International,high,in_progress,13.5
000001597,Globex,high,in_progress,11.5
000001598,LexCorp,low,closed,6.0
000001599,Cyberdyne Systems,medium,in_progress,7.5
000001600,Pied Piper,medium,open,1.5
000001601,Duff Beverages,medium,in_progress,-2
000001602,Tyrell Corporation,high,in_progress,28.5
000001603,Acme Global,low,open,3.0
000001604,Wonka Confectionery,medium,open,4.5
000001605,Queen Consolidated Energy,low,closed,16.0
000001606,,low,open,13.0
000001607,Massive Dynamic Security,medium,in_progress,9.5
ABC1,Aperture Science,urgent,pending,-2
000001609,Pied Piper Software,high,open,23.5
000001610,Aperture Science,medium,closed,30.0
000001611,Initech Digital,low,closed,23.5
000001612,Wayne Aerospace,high,closed,5.5
ABC1,Nakatomi Security,urgent,pending,-2
000001614,Hooli Ventures,medium,in_progress,40.0
000001615,Black Mesa,medium,closed,27.5
ABC1,Duff Beverages,urgent,pending,-2
000001617,Grayson Technologies,high,closed,18.5
000001618,Hooli Cloud,low,open,32.5
ABC1,Initech Digital,urgent,pending,-2
000001620,Queen Consolidated Labs,medium,closed,37.0
000001621,,low,open,29.5
000001622,Lexington Technologies,low,open,26.5
000001623,Tyrell Research,medium,in_progress,29.0
000001624,Vandelay Textiles,high,closed,21.5
000001625,Vandelay Imports,low,open,5.0
000001626,Globex Manufacturing,high,open,27.5
000001627,Globex,medium,open,0.5
ABC1,Duff Beverages,urgent,pending,-2
000001629,Oscorp Medical,medium,in_progress,39.0
000001630,Hooli Software,medium,open,8.0
ABC1,Wonka Foods,low,open,12.0
000001632,Kord Industries,high,open,27.5
000001633,Stark Industries International,low,open,19.0
000001634,Kord Industries,medium,closed,1.0
000001635,Hooli Ventures,high,pending,28.0
000001636,Vandelay Textiles,high,open,12.5
000001637,Lexington Technologies,low,closed,0.5
000001638,Stark Energy,medium,closed,abc
ABC1,Monarch Research,urgent,pending,-2
000001640,Oscorp Medical,low,in_progress,3.5
000001641,Initech Digital,high,closed,35.0
000001642,Acme Technologies,medium,open,abc
000001643,Wayne Aerospace,low,open,18.0
000001644,Gringotts Banking,medium,closed,14.5
000001645,Weyland-Yutani Logistics,high,in_progress,29.5
000001646,Oceanic Travel,high,pending,24.5
000001647,Gekko Investments,medium,open,39.5
000001648,Weyland-Yutani,high,closed,8.0
000001649,Monarch Industries,high,pending,6.0
000001650,Black Mesa Security,medium,open,13.0
000001651,Stark Industries,medium,closed,22.5
000001652,Acme Logistics,high,open,4.0
000001653,Wonka Chocolate,high,open,7.5
000001654,Oscorp Medical,medium,closed,22.5
000001655,Monarch Global,medium,open,32.5
000001656,Sterling Cooper,high,open,28.0
000001657,Gekko & Co,low,in_progress,39.0
000001658,Sterling Cooper,high,open,32.0
ABC1,Cyberdyne Industries,urgent,pending,-2
000001660,Wonka Foods International,high,closed,6.0
000001661,,medium,open,7.5
000001662,Acme Technologies,low,open,30.0
000001663,Vehement Technologies,low,open,17.0
000001664,Acme Technologies,medium,in_progress,15.5
000001665,Queen Consolidated Technologies,medium,pending,8.5
000001666,Tyrell Robotics,medium,in_progress,23.0
000001667,Wonka Foods International,low,open,33.0
000001668,Black Mesa,medium,closed,25.5
000001669,Tyrell Industries,medium,open,25.0
000001670,Lexington Labs,high,open,40.0
000001671,Gekko Capital,medium,closed,25.5
000001672,Hooli Cloud,medium,in_progress,20.0
000001673,Initech,medium,in_progress,39.0
000001674,Massive Dynamic Security,medium,in_progress,13.0
000001675,Wonka Foods International,high,closed,25.5
000001676,Massive Dynamic Labs,low,open,34.0
000001677,Umbrella Health,high,in_progress,18.0
000001678,Dunder Mifflin Consulting,high,closed,33.0
000001679,Monarch Industries,low,open,34.5
000001680,LexCorp Financial,medium,in_progress,27.0
000001681,Gekko & Co,high,open,23.5
000001682,Vehement Technologies,medium,open,3.0
000001683,Roxxon,medium,closed,36.5
000001684,Oceanic Shipping,medium,open,37.0
000001685,Wayne Enterprises International,high,open,22.0
000001686,Globex Corporation International,high,open,24.0
000001687,Grayson Technologies,low,closed,33.0
000001688,Gekko Investments,medium,open,9.0
000001689,Oceanic Shipping,low,open,3.5
000001690,Stark Technologies,medium,open,28.5
000001691,Roxxon Industries,medium,in_progress,1.25
000001692,Cyberdyne Global,medium,in_progress,27.0
000001693,Aperture Science,high,closed,10.0
000001694,,medium,in_progress,29.0
000001695,Sterling Cooper Partners,high,open,13.5
000001696,Hooli,high,open,35.5
000001697,Cyberdyne Industries,high,closed,7.0
000001698,,medium,open,33.0
000001699,Soylent Foods,medium,pending,18.5
123,Grayson Industries,low,in_progress,26.5
000001701,Sterling Cooper Media,low,in_progress,31.0
000001702,Grayson Financial,medium,pending,2.5
000001703,Gringotts Financial,high,closed,21.5
000001704,Prestige Worldwide Entertainment,high,in_progress,8.0
000001705,Vehement Technologies,high,closed,28.5
000001706,Lexington Labs,high,closed,5.5
000001707,Tyrell Robotics,medium,open,25.0
000001708,Tyrell Corporation,high,closed,17.5
000001709,Tyrell Industries,high,open,36.5
000001710,Gringotts Financial,high,in_progress,7.5
000001711,Black Mesa,low,in_progress,34.5
000001712,Soylent Corp,high,in_progress,12.0
000001713,Nakatomi Development,low,open,34.0
ABC1,Stark Industries,urgent,pending,-2
000001715,Umbrella Global,medium,open,34.0
000001716,Monarch Research,high,open,31.0
000001717,Wayne Enterprises,medium,closed,11.5
000001718,Queen Consolidated Technologies,medium,closed,16.0
000001719,,high,open,18.0
ABC1,Weyland-Yutani,urgent,pending,-2
000001721,Oscorp Research,urgent,open,3.5
000001722,Duff Distribution,low,closed,20.5
000001723,Cyberdyne Industries,low,open,15.0
000001724,Stark Logistics,medium,in_progress,32.0
000001725,Wonka Chocolate,medium,open,20.0
000001726,Tyrell Robotics,low,closed,1.5
000001727,Wayne Medical,low,closed,35.0
000001728,Dunder Mifflin,low,in_progress,8.0
000001729,Tyrell Robotics,medium,open,32.0
000001730,Grayson Industries,medium,in_progress,10.5
000001731,Stark Industries International,medium,in_progress,28.5
,Massive Dynamic Analytics,high,closed,10.5
000001733,Monarch Technology,medium,in_progress,16.0
000001734,Queen Consolidated Energy,medium,in_progress,13.5
000001735,Dunder Mifflin Consulting,medium,open,10.0
000001736,Tyrell Corporation International,low,closed,5.5
000001737,Roxxon,low,in_progress,35.5
000001738,Stark Energy,low,in_progress,32.0
000001739,Duff Distribution,high,closed,16.5
000001740,Vandelay Textiles,medium,open,20.5
000001741,Tyrell Biotech,high,closed,1.0
000001742,Wayne Financial,high,open,38.5
000001743,Initech,high,open,26.0
000001744,Aperture Science,medium,in_progress,5.0
000001745,LexCorp,high,open,28.0
000001746,Sterling Cooper Advertising,medium,in_progress,22.5
000001747,Initech,low,closed,23.5
000001748,Wonka Foods International,low,open,1.0
000001749,Pied Piper Software,low,open,39.0
000001750,Pied Piper Technologies,low,closed,23.0
000001751,,high,in_progress,38.5
000001752,Hooli Software,low,closed,1.25
ABC1,Oscorp Industries,urgent,pending,-2
000001754,Tyrell Corporation International,low,open,37.5
000001755,,low,closed,36.0
000001756,Wayne Construction,low,in_progress,1.0
000001757,Wayne Enterprises International,high,closed,35.5
000001758,Acme,medium,in_progress,3.0
000001759,Monarch Financial,medium,closed,17.5
000001760,Pied Piper Networks,medium,closed,-2
000001761,Roxxon Energy,low,closed,26.5
000001762,Prestige Worldwide Media,low,closed,12.0
000001763,Globex Corporation International,low,in_progress,14.0
000001764,Initech Digital,low,open,12.5
,Gringotts Financial,low,in_progress,40.0
000001766,Cyberdyne Systems,high,in_progress,21.0
000001767,Grayson Technologies,low,closed,15.0
000001768,Soylent Corp,medium,in_progress,15.0
000001769,Cyberdyne Research,low,in_progress,28.5
000001770,Black Mesa,low,open,24.0
000001771,Duff Brewing,low,open,28.0
000001772,Stark Energy,low,open,-2
000001773,Queen Consolidated Energy,medium,open,39.5
000001774,Wayne Medical,high,in_progress,39.5
000001775,Kord Financial,medium,closed,-2
000001776,Cyberdyne Systems,medium,in_progress,21.0
000001777,Pied Piper,low,open,38.0
000001778,Oscorp Industries,high,open,32.5
000001779,Globex International,medium,in_progress,39.5
000001780,Kord Enterprises,low,open,3.5
000001781,Cyberdyne Global,urgent,in_progress,22.5
000001782,LexCorp Technologies,low,open,30.0
000001783,Nakatomi Security,medium,closed,0.5
000001784,Kord Industries,low,open,32.0
000001785,Massive Dynamic International,low,closed,22.0
000001786,Black Mesa Research,urgent,open,4.0
000001787,Prestige Worldwide Entertainment,high,in_progress,abc
000001788,Tyrell Corporation International,medium,in_progress,19.0
000001789,Massive Dynamics,low,closed,2.5
000001790,Acme,high,open,14.5
000001791,Dunder Mifflin Paper,low,closed,21.0
000001792,Wayne Technologies,low,closed,11.5
000001793,Globex,medium,open,4.5
000001794,Monarch Global,low,open,18.5
000001795,Cyberdyne Global,medium,open,1.5
ABC1,Wonka Confectionery,urgent,pending,-2
ABC1,Hooli Cloud,low,open,12.5
000001798,Dunder Mifflin,low,in_progress,8.5
000001799,Gekko & Co,medium,open,19.5
000001800,Umbrella Research,medium,in_progress,10.5
000001801,Wayne Aerospace,high,open,7.5
000001802,Stark Technologies,low,pending,34.0
000001803,Duff Distribution,high,closed,15.5
000001804,Wonka Foods,high,closed,9.5
000001805,Soylent Corp,high,closed,8.0
000001806,Cyberdyne Global,medium,open,5.0
000001807,Duff Brewing,low,in_progress,24.5
000001808,Dunder Mifflin Consulting,medium,closed,33.0
000001809,Monarch Financial,high,closed,33.5
000001810,Black Mesa Security,medium,closed,37.0
000001811,Cyberdyne Global,high,open,13.0
000001812,Black Mesa Research,medium,open,25.0
000001813,Initech Digital,medium,in_progress,10.0
000001814,Stark Defense,medium,in_progress,5.0
000001815,Black Mesa,urgent,closed,33.0
000001816,Oceanic Airlines,medium,in_progress,39.5
000001817,Vandelay Textiles,medium,closed,26.0
000001818,Weyland Aerospace,medium,closed,24.0
000001819,Wonka Foods International,urgent,closed,4.5
000001820,Oceanic Travel,high,in_progress,34.5
000001821,Wayne Construction,low,open,7.5
000001822,,high,open,21.0
000001823,Queen Consolidated Labs,medium,in_progress,17.5
000001824,Queen Consolidated,urgent,in_progress,34.5
000001825,Tyrell Research,medium,pending,25.5
000001826,Umbrella,medium,in_progress,32.5
000001827,Lexington Labs,medium,open,14.5
000001828,Nakatomi Holdings,medium,open,33.0
000001829,Hooli Cloud,medium,in_progress,29.5
000001830,Black Mesa,medium,open,27.0
000001831,Acme Technologies,low,closed,28.5
000001832,Wonka Industries,medium,open,36.5
000001833,Soylent Foods,high,open,31.5
000001834,Sterling Cooper Advertising,medium,open,26.5
000001835,Massive Dynamic Security,high,in_progress,19.0
000001836,Wayne Enterprises,high,open,8.5
000001837,Aperture Robotics,high,in_progress,1.25
000001838,Weyland Industries,medium,open,34.0
000001839,Prestige Worldwide Entertainment,low,closed,36.0
000001840,Massive Dynamic Labs,low,open,6.5
000001841,Globex Solutions,low,in_progress,38.5
000001842,Vandelay Imports,low,open,24.5
000001843,Wayne Medical,medium,in_progress,33.5
000001844,,medium,in_progress,0.5
000001845,Oceanic Shipping,medium,open,7.0
000001846,Globex International,medium,pending,4.0
000001847,Weyland Industries,low,open,19.5
000001848,Prestige Worldwide Entertainment,low,in_progress,36.5
000001849,Black Mesa Research,high,in_progress,29.0
000001850,Globex,low,closed,4.0
000001851,Grayson Technologies,high,closed,36.0
000001852,Tyrell Biotech,medium,in_progress,2.5
000001853,Hooli Communications,high,closed,22.0
000001854,Tyrell Research,medium,in_progress,11.0
000001855,Globex Solutions,high,in_progress,27.5
000001856,Initech Systems,high,in_progress,6.0
000001857,Tyrell Corporation,low,open,17.5
000001858,Stark Industries International,medium,in_progress,4.0
000001859,Sterling Cooper Media,medium,closed,35.0
000001860,Umbrella Research,urgent,open,32.0
000001861,Tyrell Industries,medium,open,32.0
000001862,Cyberdyne Systems,low,pending,29.5
000001863,Monarch Research,low,closed,2.0
ABC1,Wonka Chocolate,urgent,pending,-2
000001865,Oscorp Medical,medium,open,5.0
